id,headline,desk,date,section,snippet,source,type,url,word_count,locations,subjects
5c9ded1249f0eacbf105fb85,b'A Texan\xe2\x80\x99s Big Bet on a Fossil-Fuel Future for California',SundayBusiness,2019-03-29,Business,"b'Andrew Beal, a poker-playing billionaire and major Trump backer, could upend California\xe2\x80\x99s carbon-free power goals with a case before federal regulators.'",The New York Times,News,https://www.nytimes.com/2019/03/29/business/energy-environment/andrew-beal-california.html,2393,"['California', 'Texas']","['Alternative and Renewable Energy', 'Electric Light and Power', 'Regulation and Deregulation of Industry', 'Campaign Finance', 'United States Politics and Government', 'Global Warming']"
5cade31449f0eacbf1f824e6,b'US Consumer Prices Rose 0.4% in March on Higher Gas Costs',None,2019-04-10,U.S.,"b'U.S. consumer prices climbed 0.4% in March, an increase caused mostly by higher costs for gasoline, electricity and shelter.'",AP,News,https://www.nytimes.com/aponline/2019/04/10/us/politics/ap-us-consumer-prices.html,126,[],[]
5caf922f49f0eacbf1f83063,"b""Leader of Belarus Blasts Ally Russia's 'Insolent' Practices""",None,2019-04-11,World,"b'The president of Belarus president has threatened to retaliate against Russia for what he called its ""insolent"" trade restrictions.'",AP,News,https://www.nytimes.com/aponline/2019/04/11/world/europe/ap-eu-belarus-russia.html,131,[],[]
5caad80149f0eacbf1f81832,"b""Carlyle to Buy Up to $4.8 Billion Stake in Cepsa From Abu Dhabi's Mubadala""",None,2019-04-08,Business,"b'U.S. buyout firm Carlyle Group has agreed to buy between 30 and 40 percent of Spanish energy company Cepsa from Abu Dhabi state investor Mubadala, valuing the stake at as much as $4.8 billion.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/08/business/08reuters-cepsa-m-a-carlyle-group.html,290,[],[]
5c8623f249f0eacbf105c63a,b'Egypt Looks to Offshore Gas Field for Growth and Influence',Business,2019-03-11,Business,b'A natural gas discovery could bolster the economy and revive the country\xe2\x80\x99s regional clout. But Egyptians battling unemployment and inflation might gain little.',The New York Times,News,https://www.nytimes.com/2019/03/11/business/energy-environment/egypt-gas.html,1418,"['Egypt', 'Middle East', 'Israel']","['Natural Gas', 'International Trade and World Market', 'Offshore Drilling and Exploration', 'Inflation (Economics)', 'Unemployment', 'Pipelines']"
5ca8f08849f0eacbf1f815d3,b'Nuclear Power Can Save the World',OpEd,2019-04-06,Opinion,b'Expanding the technology is the fastest way to slash greenhouse gas emissions and decarbonize the economy.',The New York Times,Op-Ed,https://www.nytimes.com/2019/04/06/opinion/sunday/climate-change-nuclear-power.html,1502,"['France', 'Germany', 'Sweden', 'United States']","['Nuclear Energy', 'Nuclear Wastes', 'Coal', 'Alternative and Renewable Energy', 'Carbon Dioxide', 'Greenhouse Gas Emissions', 'Global Warming', 'Hydroelectric Power']"
5cb06b6e49f0eacbf1f834a6,b'Euro Zone Industry Output Falls by Less Than Expected in Mild February',None,2019-04-12,Business,"b'Euro zone industrial output declined in February but by less than expected, as mild weather meant that a surge in energy production at the start of 2019 reversed.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/business/12reuters-eurozone-economy-industrialoutput.html,216,[],[]
5caaf15349f0eacbf1f81869,b'Engie-Led Consortium Seals $8.6 Billion Purchase of Petrobras Pipeline Unit',None,2019-04-08,Business,"b""A consortium led by French utility Engie has won a bid for Petrobras' TAG pipeline arm with an $8.6 billion offer, in a deal that boosts Engie's presence in the fast-growing Brazilian market and helps Petrobras cut debts.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/08/business/08reuters-petrobras-divestiture-tag-engie.html,409,[],[]
5cb0842549f0eacbf1f8354a,"b'Under Trump, U.S. Drilling Permits on Federal Lands Soar'",None,2019-04-12,U.S.,"b'The United States approved nearly 40 percent more oil and gas drilling permits on public lands in 2018 than it did the previous year thanks to an automated online system introduced in the waning days of the Obama administration, helping reduce a b...'",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/us/12reuters-usa-drilling-permits.html,467,[],[]
5c50a79c3a125f5075c06f02,b'California\xe2\x80\x99s Largest Utility Says It Is Bankrupt. Here\xe2\x80\x99s What You Need to Know.',Business,2019-01-29,Business,b'Pacific Gas and Electric has filed for Chapter 11 bankruptcy protection. The state\xe2\x80\x99s wildfires are at the heart of its insolvency.',The New York Times,News,https://www.nytimes.com/2019/01/29/business/pge-bankruptcy.html,442,['California'],"['Bankruptcies', 'Wildfires']"
5c40e4c73a125f5075c04fc2,b'We Need More Than Solar and Wind to Power the Green New Deal',OpEd,2019-01-17,Opinion,"b'We\xe2\x80\x99re also going to need nuclear, geothermal and fossil-fuel plants that capture and store their emissions.'",The New York Times,Op-Ed,https://www.nytimes.com/2019/01/17/opinion/green-new-deal-climate-change.html,944,"['California', 'New York State', 'United States']","['Alternative and Renewable Energy', 'Greenhouse Gas Emissions', 'Carbon Capture and Sequestration', 'Solar Energy', 'Geothermal Power', 'Wind Power', 'Carbon Dioxide', 'Nuclear Energy']"
5c99f72f49f0eacbf105f111,b'Seeking a Harmonious Life With Feng Shui',NYTI,2019-03-26,Real Estate,"b'Experts say the energies and directions of feng shui, the ancient Chinese practice for optimizing the home, change yearly.'",International New York Times,News,https://www.nytimes.com/2019/03/26/realestate/feng-shui-tips-harmonious-home.html,1217,['China'],"['Feng Shui', 'Lunar New Year', 'Design']"
5cb0334b49f0eacbf1f83381,"b""'Climate Before Cash': Young Norwegians Call Time on Oil Industry""",None,2019-04-12,World,"b""When Norway's largest political party decided that the Lofoten Islands in the north should not be opened up to oil exploration, a chill ran down the spine of the energy industry.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/world/europe/12reuters-norway-oil.html,1182,[],[]
5c791f1e49f0eacbf105ad94,"b'Jay Inslee, Washington Governor and Environmentalist, Enters 2020 Race'",Politics,2019-03-01,U.S.,"b'Mr. Inslee has made climate change and the environment his signature issues, though he has had mixed success in getting some ideas put into practice in his home state.'",The New York Times,News,https://www.nytimes.com/2019/03/01/us/jay-inslee-2020.html,1086,['Washington (State)'],"['Presidential Election of 2020', 'United States Politics and Government', 'Global Warming']"
5cb1120e49f0eacbf1f83974,"b""Chevron's Anadarko Deal to Pressure U.S. Shale Producers to Explore Sales""",None,2019-04-12,Business,"b""Oil major Chevron Corp's $33 billion deal on Friday to acquire Anadarko Petroleum Corp has some investors and industry executives asking whether it is time for other U.S. shale oil and gas producers to consider selling themselves.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/business/12reuters-anadarko-petrol-m-a-chevron-rivals.html,702,[],[]
5cadf2a249f0eacbf1f82533,b'What Is a Black Hole? Here\xe2\x80\x99s Our Guide for Earthlings',Science,2019-04-10,Science,b'Welcome to the place of no return \xe2\x80\x94 a region in space where the gravitational pull is so strong that not even light can escape it. This is a black hole.',The New York Times,News,https://www.nytimes.com/2019/04/10/science/what-is-black-hole.html,1528,[],"['Black Holes (Space)', 'Stars and Galaxies', 'Physics', 'Gravitation and Gravity', 'Milky Way Galaxy', 'Space and Astronomy']"
