id,headline,desk,date,section,snippet,source,type,url,word_count,locations,subjects
5c73d2173a125f5075c0b63d,b'Elizabeth Warren to Forgo Receptions and Fund-Raisers With Big Donors',Politics,2019-02-25,U.S.,"b'The Democratic senator and presidential candidate says she wants to provide equal access to anyone who supports her, in a move that could put pressure on rivals who accept large donations.'",The New York Times,News,https://www.nytimes.com/2019/02/25/us/politics/elizabeth-warren-donors-fundraising.html,483,[],"['Campaign Finance', 'Presidential Election of 2020']"
5c8543e349f0eacbf105c4fb,b'Real Estate Mogul Taunts Ex-Wife With 42-Foot-Tall Photo of New One',Metro,2019-03-10,New York,"b'After a nasty divorce, Harry Macklowe, a real estate developer, hung photographs of himself and his bride on the sides of a Midtown Manhattan building.'",The New York Times,News,https://www.nytimes.com/2019/03/10/nyregion/harry-macklowe-patricia-landeau.html,865,"['Park Avenue (Manhattan, NY)']","['Divorce, Separations and Annulments', 'Weddings and Engagements', 'Photography', 'Real Estate and Housing (Residential)']"
5ca7197a49f0eacbf1f81196,b'Trump Is Being Vague About What He Wants to Replace Obamacare. But There Are Clues.',Upshot,2019-04-05,The Upshot,b'The three leading G.O.P. health care proposals all involve block grants. Those plans are hard to square with the president\xe2\x80\x99s promises to lower premiums and deductibles.',The New York Times,News,https://www.nytimes.com/2019/04/05/upshot/trump-replacing-obamacare-insurance.html,1278,[],"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'States (US)', 'Budgets and Budgeting', 'United States Politics and Government']"
5c66c8c93a125f5075c09ea2,b'Key Takeaways From Trump\xe2\x80\x99s Decision to Use a National Emergency to Build a Border Wall',Washington,2019-02-15,U.S.,"b'President Trump has set a course to deliver on a core promise to his supporters, a border wall with Mexico. But the path he chose, declaring a national emergency, is perilous.'",The New York Times,News,https://www.nytimes.com/2019/02/15/us/politics/emergency-border-wall.html,1035,['United States'],"['United States Politics and Government', 'Border Barriers', 'Law and Legislation']"
5c6d65b13a125f5075c0a99b,"b'Wall Street, Seeking Big Tax Breaks, Sets Sights on Distressed Main Streets'",Business,2019-02-20,Business,"b'Hedge funds and other wealthy investors are plowing money into so-called opportunity zone funds, a creation of the 2017 tax law that provides incentives for spending on projects in poor areas.'",The New York Times,News,https://www.nytimes.com/2019/02/20/business/taxes-hedge-funds-investors-opportunity-funds.html,1441,[],"['Enterprise Zones', 'Area Planning and Renewal', 'Banking and Financial Institutions', 'Hedge Funds', 'Tax Credits, Deductions and Exemptions', 'Capital Gains Tax', 'Tax Cuts and Jobs Act (2017)', 'Poverty', 'Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'United States Politics and Government', 'Urban Areas', 'Affordable Housing']"
5c66fe7e3a125f5075c09f5d,"b'As Uber Prepares for I.P.O., Its Losses Pile Up'",Business,2019-02-15,Technology,"b'The ride-hailing giant said that excluding certain costs, its losses increased significantly in the fourth quarter of 2018.'",The New York Times,News,https://www.nytimes.com/2019/02/15/technology/uber-stock.html,687,[],"['Car Services and Livery Cabs', 'Delivery Services', 'Company Reports', 'Initial Public Offerings', 'Start-ups']"
5c869bc449f0eacbf105c733,b'Houston Voted to Raise Firefighters\xe2\x80\x99 Pay. Now the Mayor Says 400 Could Be Laid Off.',Express,2019-03-11,U.S.,"b'For voters, it was a no-brainer: Firefighters should be paid the same as the police. But Mayor Sylvester Turner says the city can\xe2\x80\x99t pay for it, and union leaders are furious.'",The New York Times,News,https://www.nytimes.com/2019/03/11/us/firefighter-layoffs-houston-mayor.html,667,['Houston (Tex)'],"['Fires and Firefighters', 'Wages and Salaries', 'Voting and Voters', 'Layoffs and Job Reductions']"
5c6edd623a125f5075c0ad53,b'How Politicians Are Reacting to a Green New Deal',U.S. / Politics,2019-02-21,U.S.,"b'The Green New Deal was introduced as a sweeping resolution to drastically reduce emissions over the next 10 years, but there is disagreement over how viable the plan is.'",The New York Times,Video,https://www.nytimes.com/video/us/politics/100000006368351/green-new-deal-democrats-republicans.html,274,[],['Green New Deal']
5c6579b33a125f5075c09b4c,b'JPMorgan Chase Moves to Be First Big U.S. Bank With Its Own Cryptocurrency',Business,2019-02-14,Business,"b'The firm\xe2\x80\x99s new digital token, JPM Coin, is another step in Wall Street\xe2\x80\x99s evolving approach to using blockchain, the technology behind digital currencies.'",The New York Times,News,https://www.nytimes.com/2019/02/14/business/dealbook/jpmorgan-cryptocurrency-bitcoin.html,753,[],"['Banking and Financial Institutions', 'Virtual Currency', 'Bitcoin (Currency)']"
5ca777f149f0eacbf1f81306,b'EU Executive Recommendations to Guide Future Euro Zone Budget',None,2019-04-05,Business,"b'The European Commission, with the approval of euro zone governments, will set priorities for the yet-to-be-created euro zone budget, EU finance ministers agreed on Friday, in an effort to balance national and EU powers over the new pool of money.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/05/business/05reuters-eurozone-budget.html,487,[],[]
5caf830d49f0eacbf1f82f04,"b""The Latest: Defense Lawyers Accuse Feds of 'Judge Shopping'""",None,2019-04-11,U.S.,b'The Latest on the case against prominent parents and athletic coaches charged in a sweeping college bribery scam (all times local):',AP,News,https://www.nytimes.com/aponline/2019/04/11/us/ap-us-college-admissions-bribery-the-latest.html,279,[],[]
